series,event_ticker,match,kickoff_utc,snapshot_utc,market_ticker,outcome,price_2h_before,implied_prob,decimal_odds,yes_bid,yes_ask,result,market_status,volume_at_snapshot
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SMRBAN,San Marino vs Bangladesh: Total Goals,2026-06-06T14:00:00+00:00,2026-06-06T12:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SMRBAN-2,Over 1.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,32.45
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SMRBAN,San Marino vs Bangladesh: Total Goals,2026-06-06T14:00:00+00:00,2026-06-06T12:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SMRBAN-3,Over 2.5 goals scored,,,,0.99,1.0,yes,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SMRBAN,San Marino vs Bangladesh: Total Goals,2026-06-06T14:00:00+00:00,2026-06-06T12:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SMRBAN-4,Over 3.5 goals scored,,,,0.0,0.01,no,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SMRBAN,San Marino vs Bangladesh: Total Goals,2026-06-06T14:00:00+00:00,2026-06-06T12:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SMRBAN-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,166.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05RUSBUR,Russia vs Burkina Faso: Total Goals,2026-06-05T21:00:00+00:00,2026-06-05T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05RUSBUR-2,Over 1.5 goals scored,,,,0.0,1.0,yes,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05RUSBUR,Russia vs Burkina Faso: Total Goals,2026-06-05T21:00:00+00:00,2026-06-05T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05RUSBUR-3,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,6474.82
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05RUSBUR,Russia vs Burkina Faso: Total Goals,2026-06-05T21:00:00+00:00,2026-06-05T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05RUSBUR-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,29751.37
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05RUSBUR,Russia vs Burkina Faso: Total Goals,2026-06-05T21:00:00+00:00,2026-06-05T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05RUSBUR-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,17588.73
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05MDABUL,Moldova vs Bulgaria: Total Goals,2026-06-05T21:00:00+00:00,2026-06-05T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05MDABUL-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,2621.15
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05MDABUL,Moldova vs Bulgaria: Total Goals,2026-06-05T21:00:00+00:00,2026-06-05T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05MDABUL-3,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,32944.93
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05MDABUL,Moldova vs Bulgaria: Total Goals,2026-06-05T21:00:00+00:00,2026-06-05T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05MDABUL-4,Over 3.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,29786.17
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05MDABUL,Moldova vs Bulgaria: Total Goals,2026-06-05T21:00:00+00:00,2026-06-05T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05MDABUL-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,20561.88
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SVKMNE,Slovakia vs Montenegro: Total Goals,2026-06-05T20:30:00+00:00,2026-06-05T18:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SVKMNE-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,6410.84
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SVKMNE,Slovakia vs Montenegro: Total Goals,2026-06-05T20:30:00+00:00,2026-06-05T18:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SVKMNE-3,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,32249.05
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SVKMNE,Slovakia vs Montenegro: Total Goals,2026-06-05T20:30:00+00:00,2026-06-05T18:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SVKMNE-4,Over 3.5 goals scored,0.56,0.56,1.786,0.54,0.55,yes,finalized,41153.77
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SVKMNE,Slovakia vs Montenegro: Total Goals,2026-06-05T20:30:00+00:00,2026-06-05T18:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SVKMNE-5,Over 4.5 goals scored,0.15,0.15,6.667,0.17,0.18,no,finalized,13214.76
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05GEOBHR,Georgia vs Bahrain: Total Goals,2026-06-05T20:00:00+00:00,2026-06-05T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05GEOBHR-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,33373.56
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05GEOBHR,Georgia vs Bahrain: Total Goals,2026-06-05T20:00:00+00:00,2026-06-05T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05GEOBHR-3,Over 2.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,47248.30
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05GEOBHR,Georgia vs Bahrain: Total Goals,2026-06-05T20:00:00+00:00,2026-06-05T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05GEOBHR-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,20735.55
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05GEOBHR,Georgia vs Bahrain: Total Goals,2026-06-05T20:00:00+00:00,2026-06-05T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05GEOBHR-5,Over 4.5 goals scored,0.02,0.02,50.0,0.0,1.0,no,finalized,7783.94
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05BLRSYR,Belarus vs Syria: Total Goals,2026-06-05T20:00:00+00:00,2026-06-05T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05BLRSYR-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,103.08
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05BLRSYR,Belarus vs Syria: Total Goals,2026-06-05T20:00:00+00:00,2026-06-05T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05BLRSYR-3,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,3679.86
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05BLRSYR,Belarus vs Syria: Total Goals,2026-06-05T20:00:00+00:00,2026-06-05T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05BLRSYR-4,Over 3.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,11037.02
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05BLRSYR,Belarus vs Syria: Total Goals,2026-06-05T20:00:00+00:00,2026-06-05T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05BLRSYR-5,Over 4.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,2218.66
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05TJKIND,Tajikistan vs India: Total Goals,2026-06-05T19:00:00+00:00,2026-06-05T17:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05TJKIND-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,4959.14
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05TJKIND,Tajikistan vs India: Total Goals,2026-06-05T19:00:00+00:00,2026-06-05T17:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05TJKIND-3,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,18721.24
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05TJKIND,Tajikistan vs India: Total Goals,2026-06-05T19:00:00+00:00,2026-06-05T17:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05TJKIND-4,Over 3.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,12673.50
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05TJKIND,Tajikistan vs India: Total Goals,2026-06-05T19:00:00+00:00,2026-06-05T17:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05TJKIND-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,5318.73
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05ANGBOT,Angola vs Botswana: Total Goals,2026-06-07T02:36:00.044000+00:00,2026-06-07T00:36:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05ANGBOT-2,Over 1.5 goals scored,,,,0.07,0.84,scalar,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05ANGBOT,Angola vs Botswana: Total Goals,2026-06-07T02:36:00.044000+00:00,2026-06-07T00:36:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05ANGBOT-3,Over 2.5 goals scored,,,,0.16,0.95,scalar,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05ANGBOT,Angola vs Botswana: Total Goals,2026-06-07T02:36:00.044000+00:00,2026-06-07T00:36:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05ANGBOT-4,Over 3.5 goals scored,,,,0.01,0.44,scalar,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05ANGBOT,Angola vs Botswana: Total Goals,2026-06-07T02:36:00.044000+00:00,2026-06-07T00:36:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05ANGBOT-5,Over 4.5 goals scored,,,,0.0,0.54,scalar,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05INAOMN,Indonesia vs Oman: Total Goals,2026-06-05T17:00:00+00:00,2026-06-05T15:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05INAOMN-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,513.91
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05INAOMN,Indonesia vs Oman: Total Goals,2026-06-05T17:00:00+00:00,2026-06-05T15:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05INAOMN-3,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,13812.50
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05INAOMN,Indonesia vs Oman: Total Goals,2026-06-05T17:00:00+00:00,2026-06-05T15:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05INAOMN-4,Over 3.5 goals scored,0.08,0.08,12.5,0.07,0.1,no,finalized,48034.72
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05INAOMN,Indonesia vs Oman: Total Goals,2026-06-05T17:00:00+00:00,2026-06-05T15:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05INAOMN-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,23027.26
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05THAKUW,Thailand vs Kuwait: Total Goals,2026-06-05T16:30:00+00:00,2026-06-05T14:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05THAKUW-2,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,5783.39
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05THAKUW,Thailand vs Kuwait: Total Goals,2026-06-05T16:30:00+00:00,2026-06-05T14:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05THAKUW-3,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,11824.64
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05THAKUW,Thailand vs Kuwait: Total Goals,2026-06-05T16:30:00+00:00,2026-06-05T14:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05THAKUW-4,Over 3.5 goals scored,0.54,0.54,1.852,0.52,0.54,yes,finalized,26406.93
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05THAKUW,Thailand vs Kuwait: Total Goals,2026-06-05T16:30:00+00:00,2026-06-05T14:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05THAKUW-5,Over 4.5 goals scored,0.17,0.17,5.882,0.16,0.17,no,finalized,19291.29
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05HKGMGL,Hong Kong vs Mongolia: Total Goals,2026-06-05T16:00:00+00:00,2026-06-05T14:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05HKGMGL-2,Over 1.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,27480.50
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05HKGMGL,Hong Kong vs Mongolia: Total Goals,2026-06-05T16:00:00+00:00,2026-06-05T14:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05HKGMGL-3,Over 2.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,32782.32
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05HKGMGL,Hong Kong vs Mongolia: Total Goals,2026-06-05T16:00:00+00:00,2026-06-05T14:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05HKGMGL-4,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,20691.38
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05HKGMGL,Hong Kong vs Mongolia: Total Goals,2026-06-05T16:00:00+00:00,2026-06-05T14:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05HKGMGL-5,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,7886.90
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SINCHN,Singapore vs China: Total Goals,2026-06-05T15:30:00+00:00,2026-06-05T13:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SINCHN-2,Over 1.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,18258.59
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SINCHN,Singapore vs China: Total Goals,2026-06-05T15:30:00+00:00,2026-06-05T13:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SINCHN-3,Over 2.5 goals scored,0.52,0.52,1.923,0.5,0.81,yes,finalized,18747.88
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SINCHN,Singapore vs China: Total Goals,2026-06-05T15:30:00+00:00,2026-06-05T13:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SINCHN-4,Over 3.5 goals scored,0.13,0.13,7.692,0.13,0.37,no,finalized,20326.27
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN05SINCHN,Singapore vs China: Total Goals,2026-06-05T15:30:00+00:00,2026-06-05T13:30:00+00:00,KXINTLFRIENDLYTOTAL-26JUN05SINCHN-5,Over 4.5 goals scored,0.03,0.03,33.333,0.01,0.16,no,finalized,4675.74
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04MEXSRB,Mexico vs Serbia: Total Goals,2026-06-05T06:00:00+00:00,2026-06-05T04:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04MEXSRB-2,Over 1.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,1978.70
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04MEXSRB,Mexico vs Serbia: Total Goals,2026-06-05T06:00:00+00:00,2026-06-05T04:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04MEXSRB-3,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,5229.05
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04MEXSRB,Mexico vs Serbia: Total Goals,2026-06-05T06:00:00+00:00,2026-06-05T04:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04MEXSRB-4,Over 3.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,16656.13
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04MEXSRB,Mexico vs Serbia: Total Goals,2026-06-05T06:00:00+00:00,2026-06-05T04:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04MEXSRB-5,Over 4.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,85307.20
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04FRACIV,France vs Ivory Coast: Total Goals,2026-06-04T23:10:00+00:00,2026-06-04T21:10:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04FRACIV-1,Over 1.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,6211.58
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04FRACIV,France vs Ivory Coast: Total Goals,2026-06-04T23:10:00+00:00,2026-06-04T21:10:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04FRACIV-2,Over 2.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,77220.33
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04FRACIV,France vs Ivory Coast: Total Goals,2026-06-04T23:10:00+00:00,2026-06-04T21:10:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04FRACIV-3,Over 3.5 goals scored,0.33,0.33,3.03,0.33,0.34,no,finalized,63944.43
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04FRACIV,France vs Ivory Coast: Total Goals,2026-06-04T23:10:00+00:00,2026-06-04T21:10:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04FRACIV-4,Over 4.5 goals scored,0.05,0.05,20.0,0.06,0.24,no,finalized,60800.33
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04ESPIRQ,Spain vs Iraq: Total Goals,2026-06-04T23:00:00+00:00,2026-06-04T21:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04ESPIRQ-1,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,4301.87
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04ESPIRQ,Spain vs Iraq: Total Goals,2026-06-04T23:00:00+00:00,2026-06-04T21:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04ESPIRQ-2,Over 2.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,73512.72
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04ESPIRQ,Spain vs Iraq: Total Goals,2026-06-04T23:00:00+00:00,2026-06-04T21:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04ESPIRQ-3,Over 3.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,71943.48
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04ESPIRQ,Spain vs Iraq: Total Goals,2026-06-04T23:00:00+00:00,2026-06-04T21:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04ESPIRQ-4,Over 4.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,78491.20
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04SWEGRE,Sweden vs Greece: Total Goals,2026-06-04T21:00:00+00:00,2026-06-04T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04SWEGRE-1,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,8359.59
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04SWEGRE,Sweden vs Greece: Total Goals,2026-06-04T21:00:00+00:00,2026-06-04T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04SWEGRE-2,Over 2.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,53046.30
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04SWEGRE,Sweden vs Greece: Total Goals,2026-06-04T21:00:00+00:00,2026-06-04T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04SWEGRE-3,Over 3.5 goals scored,0.99,0.99,1.01,0.99,1.0,yes,finalized,99322.37
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04SWEGRE,Sweden vs Greece: Total Goals,2026-06-04T21:00:00+00:00,2026-06-04T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04SWEGRE-4,Over 4.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,10763.39
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04ANDLIE,Andorra vs Liechtenstein: Total Goals,2026-06-04T21:00:00+00:00,2026-06-04T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04ANDLIE-1,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,29097.89
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04ANDLIE,Andorra vs Liechtenstein: Total Goals,2026-06-04T21:00:00+00:00,2026-06-04T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04ANDLIE-2,Over 2.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,29205.43
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04ANDLIE,Andorra vs Liechtenstein: Total Goals,2026-06-04T21:00:00+00:00,2026-06-04T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04ANDLIE-3,Over 3.5 goals scored,0.04,0.04,25.0,0.0,1.0,no,finalized,1170.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04ANDLIE,Andorra vs Liechtenstein: Total Goals,2026-06-04T21:00:00+00:00,2026-06-04T19:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04ANDLIE-4,Over 4.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,26.32
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04SLOCYP,Slovenia vs Cyprus: Total Goals,2026-06-04T20:00:00+00:00,2026-06-04T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04SLOCYP-1,Over 1.5 goals scored,0.99,0.99,1.01,0.0,1.0,yes,finalized,5816.86
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04SLOCYP,Slovenia vs Cyprus: Total Goals,2026-06-04T20:00:00+00:00,2026-06-04T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04SLOCYP-2,Over 2.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,53736.04
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04SLOCYP,Slovenia vs Cyprus: Total Goals,2026-06-04T20:00:00+00:00,2026-06-04T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04SLOCYP-3,Over 3.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,22565.82
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04SLOCYP,Slovenia vs Cyprus: Total Goals,2026-06-04T20:00:00+00:00,2026-06-04T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04SLOCYP-4,Over 4.5 goals scored,0.01,0.01,100.0,0.0,1.0,no,finalized,6187.33
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04NIRGUI,Northern Ireland vs Guinea: Total Goals,2026-06-04T20:00:00+00:00,2026-06-04T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04NIRGUI-1,Over 1.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,45287.06
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04NIRGUI,Northern Ireland vs Guinea: Total Goals,2026-06-04T20:00:00+00:00,2026-06-04T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04NIRGUI-2,Over 2.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,20691.82
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04NIRGUI,Northern Ireland vs Guinea: Total Goals,2026-06-04T20:00:00+00:00,2026-06-04T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04NIRGUI-3,Over 3.5 goals scored,0.01,0.01,100.0,0.0,0.01,no,finalized,7194.39
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04NIRGUI,Northern Ireland vs Guinea: Total Goals,2026-06-04T20:00:00+00:00,2026-06-04T18:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04NIRGUI-4,Over 4.5 goals scored,0.02,0.02,50.0,0.0,0.01,no,finalized,5204.68
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04AFGBAN,Afghanistan vs Bangladesh: Total Goals,2026-06-06T03:00:00+00:00,2026-06-06T01:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04AFGBAN-1,Over 1.5 goals scored,,,,0.0,1.0,no,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04AFGBAN,Afghanistan vs Bangladesh: Total Goals,2026-06-06T03:00:00+00:00,2026-06-06T01:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04AFGBAN-2,Over 2.5 goals scored,,,,0.0,1.0,no,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04AFGBAN,Afghanistan vs Bangladesh: Total Goals,2026-06-06T03:00:00+00:00,2026-06-06T01:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04AFGBAN-3,Over 3.5 goals scored,,,,0.0,1.0,no,finalized,0.00
KXINTLFRIENDLYTOTAL,KXINTLFRIENDLYTOTAL-26JUN04AFGBAN,Afghanistan vs Bangladesh: Total Goals,2026-06-06T03:00:00+00:00,2026-06-06T01:00:00+00:00,KXINTLFRIENDLYTOTAL-26JUN04AFGBAN-4,Over 4.5 goals scored,,,,0.0,1.0,no,finalized,0.00
